horario,pressao,geracao,vazao
"08/02/2023 17:31:17",204,2104,33017
"08/02/2023 17:31:17",201,2107,33024
"08/02/2023 17:31:17",188,2109,33031
"08/02/2023 17:31:17",215,2095,33038
"08/02/2023 17:31:17",191,2109,33045
"08/02/2023 17:31:17",221,2094,33052
"08/02/2023 17:31:17",204,2104,33059
"08/02/2023 17:31:17",186,2060,33066
"08/02/2023 17:31:17",217,2104,33073
"08/02/2023 17:31:18",233,2106,33079
"08/02/2023 17:31:18",191,2092,33086
"08/02/2023 17:31:18",187,2107,33093
"08/02/2023 17:31:18",222,2107,33100
"08/02/2023 17:31:18",248,2106,33107
"08/02/2023 17:31:18",204,2104,33114
"08/02/2023 17:31:18",201,2104,33121
"08/02/2023 17:31:18",221,2110,33128
"08/02/2023 17:31:18",213,2107,33135
"08/02/2023 17:31:18",237,2108,33142
"08/02/2023 17:31:19",219,2093,33149
"08/02/2023 17:31:19",188,2104,33156
"08/02/2023 17:31:19",205,2104,33162
"08/02/2023 17:31:19",216,2120,33169
"08/02/2023 17:31:19",222,2106,33176
"08/02/2023 17:31:19",223,2121,33183
"08/02/2023 17:31:19",199,2106,33190
"08/02/2023 17:31:19",233,2091,33197
"08/02/2023 17:31:19",218,2108,33204
"08/02/2023 17:31:19",205,2111,33210
"08/02/2023 17:31:20",219,2109,33217
"08/02/2023 17:31:20",231,2104,33224
"08/02/2023 17:31:20",220,2106,33231
"08/02/2023 17:31:20",233,2095,33238
"08/02/2023 17:31:20",206,2108,33245
"08/02/2023 17:31:20",231,2091,33252
"08/02/2023 17:31:20",220,2106,33259
"08/02/2023 17:31:20",232,2119,33265
"08/02/2023 17:31:20",224,2120,33273
"08/02/2023 17:31:20",213,2120,33279
"08/02/2023 17:31:21",222,2120,33286
"08/02/2023 17:31:21",216,2110,33293
"08/02/2023 17:31:21",233,2112,33300
"08/02/2023 17:31:21",237,2123,33307
"08/02/2023 17:31:21",222,2121,33314
"08/02/2023 17:31:21",218,2109,33321
"08/02/2023 17:31:21",215,2138,33328
"08/02/2023 17:31:21",237,2120,33335
"08/02/2023 17:31:21",221,2112,33341
"08/02/2023 17:31:21",221,2120,33348
"08/02/2023 17:31:22",221,2121,33355
"08/02/2023 17:31:22",218,2109,33362
"08/02/2023 17:31:22",216,2094,33369
"08/02/2023 17:31:22",233,2109,33376
"08/02/2023 17:31:22",238,2125,33383
"08/02/2023 17:31:22",219,2112,33389
"08/02/2023 17:31:22",230,2109,33396
"08/02/2023 17:31:22",252,2119,33403
"08/02/2023 17:31:22",224,2109,33410
"08/02/2023 17:31:22",217,2094,33417
"08/02/2023 17:31:23",224,2121,33424
"08/02/2023 17:31:23",224,2125,33431
"08/02/2023 17:31:23",237,2121,33438
"08/02/2023 17:31:23",223,2112,33445
"08/02/2023 17:31:23",216,2109,33452
"08/02/2023 17:31:23",223,2109,33459
"08/02/2023 17:31:23",220,2121,33465
"08/02/2023 17:31:23",236,2120,33472
"08/02/2023 17:31:23",234,2107,33479
"08/02/2023 17:31:23",223,2109,33486
"08/02/2023 17:31:24",224,2122,33493
"08/02/2023 17:31:24",240,2107,33500
"08/02/2023 17:31:24",231,2109,33507
"08/02/2023 17:31:24",251,2121,33514
"08/02/2023 17:31:24",255,2135,33521
"08/02/2023 17:31:24",232,2110,33527
"08/02/2023 17:31:24",70,2121,33534
"08/02/2023 17:31:24",233,2120,33541
"08/02/2023 17:31:24",246,2121,33548
"08/02/2023 17:31:25",220,2121,33555
"08/02/2023 17:31:25",233,2121,33562
"08/02/2023 17:31:25",220,2122,33569
"08/02/2023 17:31:25",250,2108,33576
"08/02/2023 17:31:25",231,2121,33583
"08/02/2023 17:31:25",300,2127,33590
"08/02/2023 17:31:25",235,2121,33597
"08/02/2023 17:31:25",218,2123,33604
"08/02/2023 17:31:25",269,2121,33611
"08/02/2023 17:31:25",251,2110,33618
"08/02/2023 17:31:26",249,2106,33625
"08/02/2023 17:31:26",223,2125,33631
"08/02/2023 17:31:26",247,2120,33638
"08/02/2023 17:31:26",218,2127,33645
"08/02/2023 17:31:26",240,2127,33652
"08/02/2023 17:31:26",235,2109,33659
"08/02/2023 17:31:26",264,2126,33666
"08/02/2023 17:31:26",232,2123,33673
"08/02/2023 17:31:26",247,2119,33680
"08/02/2023 17:31:26",233,2125,33687
"08/02/2023 17:31:27",240,2127,33694
"08/02/2023 17:31:27",249,2122,33701
"08/02/2023 17:31:27",235,2126,33708
"08/02/2023 17:31:27",248,2109,33715
"08/02/2023 17:31:27",239,2107,33722
"08/02/2023 17:31:27",233,2120,33729
"08/02/2023 17:31:27",251,2121,33735
"08/02/2023 17:31:27",248,2127,33742
"08/02/2023 17:31:27",249,2124,33749
"08/02/2023 17:31:27",235,2121,33756
"08/02/2023 17:31:28",235,2126,33763
"08/02/2023 17:31:28",233,2126,33770
"08/02/2023 17:31:28",255,2125,33777
"08/02/2023 17:31:28",231,2111,33784
"08/02/2023 17:31:28",236,2137,33791
"08/02/2023 17:31:28",251,2108,33798
"08/02/2023 17:31:28",239,2111,33804
"08/02/2023 17:31:28",231,2111,33811
"08/02/2023 17:31:28",250,2122,33818
"08/02/2023 17:31:28",237,2104,33826
"08/02/2023 17:31:29",232,2119,33832
"08/02/2023 17:31:29",248,2110,33839
"08/02/2023 17:31:29",249,2120,33846
"08/02/2023 17:31:29",238,2120,33853
"08/02/2023 17:31:29",249,2118,33860
"08/02/2023 17:31:29",236,2121,33867
"08/02/2023 17:31:29",252,2123,33874
"08/02/2023 17:31:29",253,2106,33881
"08/02/2023 17:31:29",284,2108,33888
"08/02/2023 17:31:29",266,2126,33895
"08/02/2023 17:31:30",250,2121,33902
"08/02/2023 17:31:30",266,2119,33908
"08/02/2023 17:31:30",254,2126,33915
"08/02/2023 17:31:30",236,2122,33922
"08/02/2023 17:31:30",251,2120,33929
"08/02/2023 17:31:30",269,2120,33936
"08/02/2023 17:31:30",238,2120,33943
"08/02/2023 17:31:30",219,2136,33950
"08/02/2023 17:31:30",248,2105,33957
"08/02/2023 17:31:30",266,2120,33964
"08/02/2023 17:31:31",283,2125,33971
"08/02/2023 17:31:31",252,2121,33978
"08/02/2023 17:31:31",267,2124,33985
"08/02/2023 17:31:31",267,2123,33992
"08/02/2023 17:31:31",264,2110,33999
"08/02/2023 17:31:31",246,2124,34005
"08/02/2023 17:31:31",254,2127,34012
"08/02/2023 17:31:31",256,2124,34019
"08/02/2023 17:31:31",253,2124,34026
"08/02/2023 17:31:31",251,2123,34033
"08/02/2023 17:31:32",272,2127,34040
"08/02/2023 17:31:32",254,2123,34047
"08/02/2023 17:31:32",272,2126,34054
"08/02/2023 17:31:32",251,2107,34061
"08/02/2023 17:31:32",250,2120,34068
"08/02/2023 17:31:32",272,2123,34075
"08/02/2023 17:31:32",278,2107,34082
"08/02/2023 17:31:32",265,2112,34089
"08/02/2023 17:31:32",270,2123,34095
"08/02/2023 17:31:32",255,2124,34103
"08/02/2023 17:31:33",237,2127,34110
"08/02/2023 17:31:33",236,2121,34116
"08/02/2023 17:31:33",270,2120,34123
"08/02/2023 17:31:33",254,2123,34130
"08/02/2023 17:31:33",269,2125,34137
"08/02/2023 17:31:33",263,2127,34144
"08/02/2023 17:31:33",267,2122,34151
"08/02/2023 17:31:33",265,2121,34158
"08/02/2023 17:31:33",249,2124,34165
"08/02/2023 17:31:33",266,2120,34172
"08/02/2023 17:31:34",280,2135,34179
"08/02/2023 17:31:34",249,2121,34186
"08/02/2023 17:31:34",251,2112,34192
"08/02/2023 17:31:34",254,2123,34199
"08/02/2023 17:31:34",267,2137,34206
"08/02/2023 17:31:34",265,2122,34213
"08/02/2023 17:31:34",249,2120,34220
"08/02/2023 17:31:34",239,2111,34227
"08/02/2023 17:31:34",280,2121,34234
"08/02/2023 17:31:34",283,2137,34241
"08/02/2023 17:31:35",264,2136,34248
"08/02/2023 17:31:35",271,2169,34255
"08/02/2023 17:31:35",253,2189,34262
"08/02/2023 17:31:35",267,2217,34269
"08/02/2023 17:31:35",285,2239,34276
"08/02/2023 17:31:35",249,2233,34284
"08/02/2023 17:31:35",269,2280,34291
"08/02/2023 17:31:35",251,2315,34299
"08/02/2023 17:31:35",269,2331,34306
"08/02/2023 17:31:35",286,2329,34314
"08/02/2023 17:31:36",285,2347,34322
"08/02/2023 17:31:36",283,2344,34330
"08/02/2023 17:31:36",278,2347,34338
"08/02/2023 17:31:36",254,2362,34346
"08/02/2023 17:31:36",278,2374,34354
"08/02/2023 17:31:36",247,2360,34362
"08/02/2023 17:31:36",254,2365,34370
"08/02/2023 17:31:36",285,2376,34378
"08/02/2023 17:31:36",278,2381,34386
"08/02/2023 17:31:36",284,2378,34394
"08/02/2023 17:31:37",267,2367,34402
"08/02/2023 17:31:37",265,2367,34410
"08/02/2023 17:31:37",287,2362,34418
"08/02/2023 17:31:37",254,2377,34426
"08/02/2023 17:31:37",247,2366,34434
"08/02/2023 17:31:37",251,2376,34442
"08/02/2023 17:31:37",264,2363,34449
"08/02/2023 17:31:37",265,2367,34457
"08/02/2023 17:31:37",296,2359,34465
"08/02/2023 17:31:37",267,2380,34473
"08/02/2023 17:31:38",268,2362,34480
"08/02/2023 17:31:38",268,2362,34488
"08/02/2023 17:31:38",268,2367,34496
"08/02/2023 17:31:38",283,2360,34504
"08/02/2023 17:31:38",282,2362,34511
"08/02/2023 17:31:38",269,2365,34519
"08/02/2023 17:31:38",296,2364,34526
"08/02/2023 17:31:38",285,2378,34534
"08/02/2023 17:31:38",264,2360,34542
"08/02/2023 17:31:38",269,2348,34550
"08/02/2023 17:31:39",283,2376,34558
"08/02/2023 17:31:39",265,2366,34565
"08/02/2023 17:31:39",283,2377,34573
"08/02/2023 17:31:39",280,2379,34581
"08/02/2023 17:31:39",271,2378,34589
"08/02/2023 17:31:39",288,2377,34596
"08/02/2023 17:31:39",284,2366,34604
"08/02/2023 17:31:39",278,2381,34612
"08/02/2023 17:31:39",268,2375,34620
"08/02/2023 17:31:39",267,2393,34628
"08/02/2023 17:31:40",287,2367,34635
"08/02/2023 17:31:40",283,2382,34643
"08/02/2023 17:31:40",287,2383,34651
"08/02/2023 17:31:40",270,2376,34659
"08/02/2023 17:31:40",278,2366,34667
"08/02/2023 17:31:40",297,2367,34674
"08/02/2023 17:31:40",254,2365,34682
"08/02/2023 17:31:40",299,2394,34690
"08/02/2023 17:31:40",300,2391,34698
"08/02/2023 17:31:40",288,2366,34706
"08/02/2023 17:31:41",284,2379,34714
"08/02/2023 17:31:41",281,2376,34722
"08/02/2023 17:31:41",300,2392,34729
"08/02/2023 17:31:41",281,2393,34737
"08/02/2023 17:31:41",287,2391,34745
"08/02/2023 17:31:41",285,2381,34753
"08/02/2023 17:31:41",282,2382,34760
"08/02/2023 17:31:41",265,2376,34768
"08/02/2023 17:31:41",285,2381,34776
"08/02/2023 17:31:41",269,2394,34784
"08/02/2023 17:31:42",270,2380,34791
"08/02/2023 17:31:42",279,2382,34799
"08/02/2023 17:31:42",298,2392,34807
"08/02/2023 17:31:42",285,2380,34815
"08/02/2023 17:31:42",270,2397,34823
"08/02/2023 17:31:42",269,2383,34830
"08/02/2023 17:31:42",279,2382,34838
"08/02/2023 17:31:42",282,2382,34846
"08/02/2023 17:31:42",285,2383,34854
"08/02/2023 17:31:42",281,2379,34862
"08/02/2023 17:31:43",298,2379,34870
"08/02/2023 17:31:43",297,2380,34878
"08/02/2023 17:31:43",287,2391,34885
"08/02/2023 17:31:43",281,2380,34893
"08/02/2023 17:31:43",300,2383,34901
"08/02/2023 17:31:43",294,2396,34909
"08/02/2023 17:31:43",282,2392,34917
"08/02/2023 17:31:43",282,2393,34925
"08/02/2023 17:31:43",283,2392,34932
"08/02/2023 17:31:43",298,2392,34940
"08/02/2023 17:31:44",296,2376,34948
"08/02/2023 17:31:44",302,2376,34956
"08/02/2023 17:31:44",295,2394,34963
"08/02/2023 17:31:44",302,2395,34971
"08/02/2023 17:31:44",287,2391,34979
"08/02/2023 17:31:44",271,2395,34987
"08/02/2023 17:31:44",298,2393,34995
"08/02/2023 17:31:44",279,2377,35003
"08/02/2023 17:31:44",284,2391,35010
"08/02/2023 17:31:44",296,2392,35019
"08/02/2023 17:31:45",300,2392,35026
"08/02/2023 17:31:45",302,2393,35034
"08/02/2023 17:31:45",279,2391,35042
"08/02/2023 17:31:45",297,2383,35050
"08/02/2023 17:31:45",297,2381,35058
"08/02/2023 17:31:45",286,2392,35065
"08/02/2023 17:31:45",295,2381,35073
"08/02/2023 17:31:45",288,2393,35081
"08/02/2023 17:31:45",298,2383,35088
"08/02/2023 17:31:45",295,2397,35096
"08/02/2023 17:31:46",282,2394,35104
"08/02/2023 17:31:46",297,2383,35112
"08/02/2023 17:31:46",280,2380,35120
"08/02/2023 17:31:46",296,2384,35128
"08/02/2023 17:31:46",285,2393,35135
"08/02/2023 17:31:46",294,2394,35143
"08/02/2023 17:31:46",300,2392,35151
"08/02/2023 17:31:46",298,2393,35159
"08/02/2023 17:31:46",279,2395,35167
"08/02/2023 17:31:46",315,2397,35175
"08/02/2023 17:31:47",296,2408,35183
"08/02/2023 17:31:47",296,2396,35190
"08/02/2023 17:31:47",296,2396,35198
"08/02/2023 17:31:47",303,2397,35206
"08/02/2023 17:31:47",285,2395,35214
"08/02/2023 17:31:47",296,2397,35222
"08/02/2023 17:31:47",285,2407,35230
"08/02/2023 17:31:47",298,2396,35237
"08/02/2023 17:31:47",286,2396,35245
"08/02/2023 17:31:47",286,2383,35253
"08/02/2023 17:31:48",297,2397,35261
"08/02/2023 17:31:48",311,2393,35268
"08/02/2023 17:31:48",299,2407,35276
"08/02/2023 17:31:48",283,2396,35284
"08/02/2023 17:31:48",320,2410,35292
"08/02/2023 17:31:48",316,2377,35300
"08/02/2023 17:31:48",301,2393,35307
"08/02/2023 17:31:48",301,2397,35315
"08/02/2023 17:31:48",169,2381,35323
"08/02/2023 17:31:48",295,2393,35331
"08/02/2023 17:31:49",298,2413,35339
"08/02/2023 17:31:49",318,2398,35347
"08/02/2023 17:31:49",286,2406,35354
"08/02/2023 17:31:49",284,2397,35362
"08/02/2023 17:31:49",283,2393,35370
"08/02/2023 17:31:49",294,2395,35378
"08/02/2023 17:31:49",299,2384,35386
"08/02/2023 17:31:49",298,2395,35393
"08/02/2023 17:31:49",313,2408,35401
"08/02/2023 17:31:49",318,2407,35409
"08/02/2023 17:31:50",264,2391,35417
"08/02/2023 17:31:50",300,2391,35425
"08/02/2023 17:31:50",317,2395,35432
"08/02/2023 17:31:50",300,2397,35440
"08/02/2023 17:31:50",269,2408,35448
"08/02/2023 17:31:50",297,2399,35456
"08/02/2023 17:31:50",281,2392,35464
"08/02/2023 17:31:50",285,2395,35472
"08/02/2023 17:31:50",288,2398,35479
"08/02/2023 17:31:50",296,2394,35487
"08/02/2023 17:31:51",314,2408,35495
"08/02/2023 17:31:51",300,2394,35503
"08/02/2023 17:31:51",312,2394,35511
"08/02/2023 17:31:51",310,2397,35519
"08/02/2023 17:31:51",297,2409,35527
"08/02/2023 17:31:51",302,2399,35534
"08/02/2023 17:31:51",298,2399,35542
"08/02/2023 17:31:51",317,2397,35550
"08/02/2023 17:31:51",313,2397,35558
"08/02/2023 17:31:51",303,2407,35566
"08/02/2023 17:31:52",314,2400,35574
"08/02/2023 17:31:52",300,2397,35581
"08/02/2023 17:31:52",301,2397,35589
"08/02/2023 17:31:52",297,2395,35597
"08/02/2023 17:31:52",298,2411,35605
"08/02/2023 17:31:52",281,2408,35613
"08/02/2023 17:31:52",327,2397,35620
"08/02/2023 17:31:52",313,2409,35628
"08/02/2023 17:31:52",296,2423,35636
"08/02/2023 17:31:52",311,2412,35644
"08/02/2023 17:31:53",300,2395,35652
"08/02/2023 17:31:53",330,2412,35660
"08/02/2023 17:31:53",301,2394,35667
"08/02/2023 17:31:53",315,2394,35675
"08/02/2023 17:31:53",297,2409,35683
"08/02/2023 17:31:53",302,2399,35691
"08/02/2023 17:31:53",301,2411,35699
"08/02/2023 17:31:53",300,2408,35706
"08/02/2023 17:31:53",300,2409,35714
"08/02/2023 17:31:53",301,2407,35722
"08/02/2023 17:31:54",312,2413,35730
"08/02/2023 17:31:54",314,2415,35738
"08/02/2023 17:31:54",329,2398,35746
"08/02/2023 17:31:54",298,2395,35753
"08/02/2023 17:31:54",301,2409,35761
"08/02/2023 17:31:54",315,2397,35769
"08/02/2023 17:31:54",316,2414,35777
"08/02/2023 17:31:54",297,2411,35784
"08/02/2023 17:31:54",329,2415,35792
"08/02/2023 17:31:54",295,2412,35800
"08/02/2023 17:31:55",313,2409,35808
"08/02/2023 17:31:55",318,2398,35816
"08/02/2023 17:31:55",316,2414,35824
"08/02/2023 17:31:55",297,2423,35832
"08/02/2023 17:31:55",312,2413,35839
"08/02/2023 17:31:55",303,2411,35847
"08/02/2023 17:31:55",312,2415,35855
"08/02/2023 17:31:55",315,2397,35863
"08/02/2023 17:31:55",330,2411,35871
"08/02/2023 17:31:55",314,2413,35878
"08/02/2023 17:31:56",329,2393,35886
"08/02/2023 17:31:56",311,2410,35894
"08/02/2023 17:31:56",315,2398,35902
"08/02/2023 17:31:56",315,2412,35909
"08/02/2023 17:31:56",315,2413,35917
"08/02/2023 17:31:56",313,2407,35925
"08/02/2023 17:31:56",302,2415,35933
"08/02/2023 17:31:56",316,2408,35940
"08/02/2023 17:31:56",328,2413,35948
"08/02/2023 17:31:56",313,2409,35956
"08/02/2023 17:31:57",318,2375,35964
"08/02/2023 17:31:57",312,2423,35972
"08/02/2023 17:31:57",320,2415,35980
"08/02/2023 17:31:57",301,2415,35987
"08/02/2023 17:31:57",304,2409,35995
"08/02/2023 17:31:57",326,2429,36003
"08/02/2023 17:31:57",328,2411,36011
"08/02/2023 17:31:57",302,2425,36018
"08/02/2023 17:31:57",316,2412,36026
"08/02/2023 17:31:57",328,2432,36034
"08/02/2023 17:31:58",317,2424,36042
"08/02/2023 17:31:58",303,2425,36050
"08/02/2023 17:31:58",316,2398,36058
"08/02/2023 17:31:58",314,2413,36065
"08/02/2023 17:31:58",315,2426,36073
"08/02/2023 17:31:58",312,2423,36081
"08/02/2023 17:31:58",348,2411,36089
"08/02/2023 17:31:58",304,2427,36097
"08/02/2023 17:31:58",315,2414,36104
"08/02/2023 17:31:58",316,2415,36113
"08/02/2023 17:31:59",312,2423,36120
"08/02/2023 17:31:59",331,2422,36128
"08/02/2023 17:31:59",329,2414,36136
"08/02/2023 17:31:59",333,2440,36144
"08/02/2023 17:31:59",316,2410,36152
"08/02/2023 17:31:59",345,2424,36160
"08/02/2023 17:31:59",300,2424,36167
"08/02/2023 17:31:59",312,2426,36175
"08/02/2023 17:31:59",288,2413,36183
"08/02/2023 17:31:59",327,2414,36191
"08/02/2023 17:32:00",333,2425,36199
"08/02/2023 17:32:00",313,2425,36207
"08/02/2023 17:32:00",299,2424,36214
"08/02/2023 17:32:00",316,2427,36222
"08/02/2023 17:32:00",317,2425,36230
"08/02/2023 17:32:00",313,2439,36238
"08/02/2023 17:32:00",330,2431,36246
"08/02/2023 17:32:00",331,2425,36253
"08/02/2023 17:32:00",302,2423,36261
"08/02/2023 17:32:00",318,2425,36269
"08/02/2023 17:32:01",319,2430,36277
"08/02/2023 17:32:01",317,2428,36285
"08/02/2023 17:32:01",317,2431,36293
"08/02/2023 17:32:01",330,2425,36301
"08/02/2023 17:32:01",332,2414,36308
"08/02/2023 17:32:01",300,2424,36316
"08/02/2023 17:32:01",331,2413,36324
"08/02/2023 17:32:01",319,2410,36332
"08/02/2023 17:32:01",311,2407,36340
"08/02/2023 17:32:01",333,2429,36347
"08/02/2023 17:32:02",327,2413,36355
"08/02/2023 17:32:02",316,2427,36363
"08/02/2023 17:32:02",318,2415,36371
"08/02/2023 17:32:02",313,2414,36379
"08/02/2023 17:32:02",303,2424,36387
"08/02/2023 17:32:02",332,2384,36394
"08/02/2023 17:32:02",314,2414,36402
"08/02/2023 17:32:02",318,2414,36410
"08/02/2023 17:32:02",299,2408,36418
"08/02/2023 17:32:02",330,2425,36426
"08/02/2023 17:32:03",326,2440,36434
"08/02/2023 17:32:03",284,2424,36442
"08/02/2023 17:32:03",332,2430,36449
"08/02/2023 17:32:03",311,2414,36457
"08/02/2023 17:32:03",313,2415,36465
"08/02/2023 17:32:03",317,2439,36473
"08/02/2023 17:32:03",334,2412,36481
"08/02/2023 17:32:03",327,2426,36488
"08/02/2023 17:32:03",331,2423,36496
"08/02/2023 17:32:03",329,2416,36504
"08/02/2023 17:32:04",313,2422,36512
"08/02/2023 17:32:04",301,2427,36520
"08/02/2023 17:32:04",317,2415,36528
"08/02/2023 17:32:04",344,2426,36535
"08/02/2023 17:32:04",328,2415,36543
"08/02/2023 17:32:04",359,2424,36551
"08/02/2023 17:32:04",310,2399,36559
"08/02/2023 17:32:04",318,2407,36567
"08/02/2023 17:32:04",314,2398,36574
"08/02/2023 17:32:05",319,2397,36582
"08/02/2023 17:32:05",295,2376,36590
"08/02/2023 17:32:05",334,2349,36597
"08/02/2023 17:32:05",331,2301,36604
"08/02/2023 17:32:05",327,2279,36612
"08/02/2023 17:32:05",283,2224,36619
"08/02/2023 17:32:05",334,2185,36626
"08/02/2023 17:32:05",332,2154,36633
"08/02/2023 17:32:05",319,2105,36639
"08/02/2023 17:32:05",317,2075,36646
"08/02/2023 17:32:06",333,2027,36653
"08/02/2023 17:32:06",301,1991,36659
"08/02/2023 17:32:06",318,1946,36665
"08/02/2023 17:32:06",347,1885,36672
"08/02/2023 17:32:06",318,1839,36678
"08/02/2023 17:32:06",363,1819,36684
"08/02/2023 17:32:06",327,1785,36690
"08/02/2023 17:32:06",328,1742,36696
"08/02/2023 17:32:06",314,1725,36701
"08/02/2023 17:32:06",345,1694,36707
"08/02/2023 17:32:07",345,1664,36713
"08/02/2023 17:32:07",316,1627,36719
"08/02/2023 17:32:07",331,1596,36724
"08/02/2023 17:32:07",335,1561,36729
"08/02/2023 17:32:07",347,1513,36735
"08/02/2023 17:32:07",315,1471,36740
"08/02/2023 17:32:07",319,1448,36745
"08/02/2023 17:32:07",328,1388,36749
"08/02/2023 17:32:07",317,1356,36754
"08/02/2023 17:32:07",316,1336,36759
"08/02/2023 17:32:08",316,1294,36764
"08/02/2023 17:32:08",318,1272,36768
"08/02/2023 17:32:08",349,1232,36773
"08/02/2023 17:32:08",320,1180,36777
"08/02/2023 17:32:08",325,1149,36781
"08/02/2023 17:32:08",349,1113,36785
"08/02/2023 17:32:08",317,1071,36789
"08/02/2023 17:32:08",316,1023,36793
"08/02/2023 17:32:08",330,985,36797
"08/02/2023 17:32:08",320,925,36801
"08/02/2023 17:32:09",318,872,36805
"08/02/2023 17:32:09",310,812,36809
"08/02/2023 17:32:09",343,750,36812
"08/02/2023 17:32:09",348,698,36816
"08/02/2023 17:32:09",360,648,36819
"08/02/2023 17:32:09",331,574,36822
"08/02/2023 17:32:09",320,523,36825
"08/02/2023 17:32:09",318,456,36828
"08/02/2023 17:32:09",329,421,36831
"08/02/2023 17:32:09",315,366,36834
"08/02/2023 17:32:10",331,272,36837
"08/02/2023 17:32:10",332,231,36840
"08/02/2023 17:32:10",319,235,36842
"08/02/2023 17:32:10",319,109,36845
"08/02/2023 17:32:10",334,71,36847
"08/02/2023 17:32:10",344,45,36849
"08/02/2023 17:32:10",329,30,36851
"08/02/2023 17:32:10",297,31,36853
"08/02/2023 17:32:10",328,29,36855
"08/02/2023 17:32:10",315,25,36857
"08/02/2023 17:32:11",330,28,36858
"08/02/2023 17:32:11",336,24,36860
"08/02/2023 17:32:11",318,20,36861
"08/02/2023 17:32:11",350,29,36863
"08/02/2023 17:32:11",344,22,36864
"08/02/2023 17:32:11",335,20,36865
"08/02/2023 17:32:11",319,7,36866
"08/02/2023 17:32:11",303,18,36867
"08/02/2023 17:32:11",329,18,36867
"08/02/2023 17:32:11",334,8,36868
"08/02/2023 17:32:12",344,16,36868
"08/02/2023 17:32:12",328,16,36869
"08/02/2023 17:32:12",329,8,36869
"08/02/2023 17:32:12",320,22,36869
"08/02/2023 17:32:12",345,20,36869
"08/02/2023 17:32:12",313,8,36869
"08/02/2023 17:32:12",345,5,36869
"08/02/2023 17:32:12",328,8,36869
"08/02/2023 17:32:12",335,6,36869
"08/02/2023 17:32:12",317,2,36869
"08/02/2023 17:32:13",316,6,36869
"08/02/2023 17:32:13",330,19,36869
"08/02/2023 17:32:13",333,18,36869
"08/02/2023 17:32:13",346,17,36869
"08/02/2023 17:32:13",348,18,36869
"08/02/2023 17:32:13",329,21,36869
"08/02/2023 17:32:13",345,16,36869
"08/02/2023 17:32:13",328,9,36869
"08/02/2023 17:32:13",334,9,36869
"08/02/2023 17:32:13",343,8,36869
"08/02/2023 17:32:14",344,24,36869
"08/02/2023 17:32:14",318,20,36869
"08/02/2023 17:32:14",328,10,36869
"08/02/2023 17:32:14",333,22,36869
"08/02/2023 17:32:14",345,10,36869
"08/02/2023 17:32:14",326,7,36869
"08/02/2023 17:32:14",327,10,36869
"08/02/2023 17:32:14",329,0,36869
"08/02/2023 17:32:14",345,22,36869
"08/02/2023 17:32:14",327,7,36869
"08/02/2023 17:32:15",329,8,36869
"08/02/2023 17:32:15",332,24,36869
"08/02/2023 17:32:15",328,24,36869
"08/02/2023 17:32:15",335,6,36869
"08/02/2023 17:32:15",329,18,36869
"08/02/2023 17:32:15",325,4,36869
"08/02/2023 17:32:15",349,8,36869
"08/02/2023 17:32:15",334,9,36869
"08/02/2023 17:32:15",357,5,36869
"08/02/2023 17:32:15",332,2,36869
"08/02/2023 17:32:16",332,7,36869
"08/02/2023 17:32:16",332,8,36869
"08/02/2023 17:32:16",333,7,36869
"08/02/2023 17:32:16",327,2,36869
"08/02/2023 17:32:16",328,23,36869
"08/02/2023 17:32:16",334,17,36869
"08/02/2023 17:32:16",344,20,36869
"08/02/2023 17:32:16",332,8,36869
"08/02/2023 17:32:16",361,7,36869
"08/02/2023 17:32:16",346,16,36869
"08/02/2023 17:32:17",332,19,36869
"08/02/2023 17:32:17",341,19,36869
"08/02/2023 17:32:17",349,20,36869
"08/02/2023 17:32:17",331,19,36869
"08/02/2023 17:32:17",332,18,36869
"08/02/2023 17:32:17",319,19,36869
"08/02/2023 17:32:17",331,19,36869
"08/02/2023 17:32:17",343,16,36869
"08/02/2023 17:32:17",347,21,36869
"08/02/2023 17:32:17",344,8,36869
"08/02/2023 17:32:18",316,8,36869
"08/02/2023 17:32:18",330,8,36869
"08/02/2023 17:32:18",351,17,36869
"08/02/2023 17:32:18",345,3,36869
"08/02/2023 17:32:18",334,0,36869
"08/02/2023 17:32:18",314,5,36869
"08/02/2023 17:32:18",316,20,36869
"08/02/2023 17:32:18",330,17,36869
"08/02/2023 17:32:18",345,18,36869
"08/02/2023 17:32:18",350,19,36869
"08/02/2023 17:32:19",314,20,36869
"08/02/2023 17:32:19",346,0,36869
"08/02/2023 17:32:19",314,18,36869
"08/02/2023 17:32:19",332,8,36869
"08/02/2023 17:32:19",329,21,36869
"08/02/2023 17:32:19",334,7,36869
"08/02/2023 17:32:19",347,6,36869
"08/02/2023 17:32:19",349,20,36869
"08/02/2023 17:32:19",330,3,36869
"08/02/2023 17:32:19",349,6,36869
"08/02/2023 17:32:20",350,8,36869
"08/02/2023 17:32:20",335,0,36869
"08/02/2023 17:32:20",335,5,36869
"08/02/2023 17:32:20",344,17,36869
"08/02/2023 17:32:20",312,3,36869
"08/02/2023 17:32:20",341,23,36869
"08/02/2023 17:32:20",333,22,36869
"08/02/2023 17:32:20",360,25,36869
"08/02/2023 17:32:20",349,5,36869
"08/02/2023 17:32:20",346,2,36869
"08/02/2023 17:32:21",360,22,36869
"08/02/2023 17:32:21",329,16,36869
"08/02/2023 17:32:21",333,6,36869
"08/02/2023 17:32:21",332,0,36869
